flag,description,image,difficult,id,name,ingredients,steps,cleaned_ingredients,times
recipes,"Rustle up a versatile coconut dhal. It’s the most comforting vegan meal, all made in one pan, and it can also be used as a base to make other curries.",https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Coconut-dhal-e7c1fe2.jpg,Easy,ae0c7cbc-9818-4120-a41b-7a3f6fd02f48,One-pan coconut dhal,"['300g red lentils', '2 tbsp sunflower oil, plus extra for drizzling', '2 onions, finely sliced', '4 garlic cloves, crushed or finely chopped', 'thumb-sized piece of ginger, finely chopped', '5 curry leaves (optional)', '1 tsp mustard seeds', '1 tsp  cumin seeds', '1 tsp coriander powder', '1 tsp turmeric', '1 dried red chilli, left whole', '1 tbsp tomato purée', '400g can coconut milk', 'coriander leaves, sliced ginger and sliced green chilli, to serve']","['Rinse the lentils until the water runs clear, then drain. Heat the oil in a large, shallow pan and cook the onions over a low heat for 10 mins until starting to brown, adding more oil if the pan looks dry. Add the garlic and ginger, and cook for another 30 seconds. Scatter in the curry leaves, if using, and all the spices and cook for a few minutes more, then stir in the tomato purée and cook for a minute longer.', 'Stir in the lentils, ensuring they’re well coated in the spices, then pour over the coconut milk and 850ml water. Bring to the boil, stirring occasionally, then simmer for about 30 mins until the lentils are soft and soupy. Scoop out the whole chilli and discard, then season generously with salt. The dhal can now be left to cool, then frozen in portions, or as one batch in a large plastic container. Defrost completely before reheating in a pan over a low heat, adding more water to loosen if needed.', 'Serve with a sprinkling of the coriander, sliced ginger and chilli, and drizzle with a bit more oil.']","['green', 'coconut', 'cumin', 'onions', 'oil', 'cloves', 'lentils', 'tomato', 'mustard', 'turmeric', 'milk', 'ginger', 'garlic', 'coriander', 'chilli', 'curry', 'piece']","{'Preparation': '10 mins', 'Cooking': '45 mins'}"
recipes,"Top a shop-bought flatbread with chickpeas, tomatoes, feta, olives and tahini for a pizza-inspired lunch or dinner. Make it vegan by swapping the feta for extra veggies",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/veggie-loaded-flatbread-331b78b.jpg,Easy,3af92d9a-c854-4721-ba34-6268365ef79a,Veggie-loaded flatbread,"['½ small red onion, sliced into thin wedges', '2 tbsp olive oil, plus an extra drizzle, to serve', '70g cherry tomatoes', '200g canned chickpeas, drained', '1 small garlic clove, crushed', '½ tbsp tahini', '½ lemon, zested and juiced', '1 flatbread', '30g mixed pitted olives', '20g vegetarian feta, crumbled', 'small handful of basil, shredded']","['Heat the grill to its highest setting. Spread the onion wedges out on a baking tray and drizzle with 1 tbsp of the oil. Grill for 3-5 mins turning halfway through, then add the tomatoes to the tray, season and grill for a further 5 mins or until juicy and popping.', 'Put the chickpeas in a pan with the garlic and remaining 1 tbsp oil, then heat for 5 mins before crushing the chickpeas using a potato masher. Stir through the tahini, the lemon zest and juice along with 2 tbsp water. Season.', 'Warm your flatbread under the grill for a couple of minutes. Top with the crushed chickpeas, then the tomato and onion mixture. Finish with the olives, feta and basil, and a drizzle of olive oil.']","['olive', 'olives', 'clove', 'oil', 'lemon', 'wedges', 'cherry', 'tomatoes', 'tahini', 'basil', 'onion', 'garlic', 'flatbread', 'chickpeas']","{'Preparation': '10 mins', 'Cooking': '15 mins'}"
recipes,You can make this indulgent chocolate tart up to two days ahead. Any leftovers will make a welcome treat with a cup of coffee the next day,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-21900_11-bd59661.jpg,More effort,1cad2241-5091-495e-a54c-11c2ec1b891c,No-bake chocolate tart,"['200g pack all-butter biscuit', '100g butter', '1 tbsp golden syrup or honey', '100g bar dark chocolate', '100g bar milk chocolate', '1 tsp vanilla extract', '2 tbsp icing sugar, plus extra for dusting', '200ml whipping cream', '3 tbsp crème fraîche, to decorate', '200g raspberry, to serve']","['Crush the biscuits by putting them in a large, strong, plastic food bag and bashing with a rolling pin. Melt the butter with the syrup or honey in the microwave, then stir in the biscuits. Press onto the base and up the sides of a 12 x 36cm rectangular tin (or 23-25cm round flan tin) and chill while you make the filling.', 'Break up the two chocolate bars and put in a large bowl. Melt in the microwave for 2-3 mins on Medium, stirring halfway through. Stir in the vanilla extract, then sift in the icing sugar. Whip the cream until it just holds its shape, then fold into the melted chocolate. Pour into the prepared tin and smooth the top. Chill for at least 2 hrs or for up to 2 days.', 'Just before serving, remove the tart from the tin and slide it onto a flat plate (loosen edges first with the tip of a small pointed knife). You will find it easier to remove the tart if you leave it at room temperature for 30 mins. Put a few tsps of crème fraîche along the centre of the tart (or around the edges if the tart is circular) and top each with a raspberry, then dust lightly with icing sugar. Cut into thin slices and serve with extra raspberries on the side.']","['icing', 'chocolate', 'biscuit', 'honey', 'vanilla', 'cream', 'milk', 'syrup', 'butter', 'sugar', 'raspberry']","{'Preparation': '25 mins', 'Cooking': 'No Time'}"
recipes,"Eat the rainbow with our simple, healthy, veggie wrap. This olive and veg sandwich makes an easy vegan, low-calorie lunch option to eat al-desko",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/olive-wrap-c866064.jpg,Easy,7edff97c-b258-44eb-9820-9fc0da1eaecf,Veggie olive wraps with mustard vinaigrette,"['1 carrot, shredded or coarsely grated', '80g wedge red cabbage, finely shredded', '2 spring onions, thinly sliced', '1 courgette, shredded or coarsely grated', 'handful basil leaves', '5 green olives, pitted and halved', '½ tsp English mustard powder', '2 tsp extra virgin rapeseed oil', '1 tbsp cider vinegar', '1 large seeded tortilla']","['Mix all the ingredients except for the tortilla and toss well.', 'Put the tortilla on a sheet of foil and pile the filling along one side of the wrap – it will almost look like too much mixture, but once you start to roll it firmly it will compact. Roll the tortilla from the filling side, folding in the sides as you go. Fold the foil in at the ends to keep stuff inside the wrap. Cut in half and eat straight away. If taking to work, leave whole and wrap up like a cracker in baking parchment.']","['olives', 'green', 'vinegar', 'onions', 'oil', 'tortilla', 'cabbage', 'carrot', 'cider', 'basil', 'courgette', 'mustard', 'wedge']","{'Preparation': '10 mins', 'Cooking': 'No Time'}"
recipes,"Pack up a hearty lunch to look forward to - fill bagels with leftover turkey or chicken, crispy bacon and creamy mashed avocado",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/turkey-bacon-avocado-mini-bagels-5d7ddcb.png,Easy,dfe9a8ed-576e-4d01-b2f9-b622d09da03b,"Turkey, bacon & avocado mini bagels","['½ small, ripe avocado, peeled', 'few drops lemon juice', '2 mini bagels, split in half', '1 tbsp cranberry sauce', '50g sliced cooked turkey or chicken', '4 slices crispy cooked bacon', 'handful baby spinach or rocket leaves']","['Mash the avocado with the lemon juice and a pinch of salt. Spread 2 bagel halves with cranberry sauce and 2 with avocado. Top the avocado halves with the turkey, bacon and leaves, then sandwich together with the cranberry halves. Wrap in cling film and chill until lunchtime.']","['bagels', 'split', 'cranberry', 'avocado', 'slices', 'spinach', 'bacon', 'sauce', 'turkey', 'lemon', 'juice', 'chicken']","{'Preparation': '10 mins', 'Cooking': 'No Time'}"
recipes,"A simple one-pan pasta dish with bacon, mushrooms and pesto - ready in under 30 minutes",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-338805_11-7d3f970.jpg,Easy,b0e19f19-a22f-4722-b050-734be333f2ea,Bacon & mushroom pasta,"['400g penne (or other tube shape) pasta', '250g  pack chestnut or button mushrooms, wiped clean', '8  rashers streaky bacon', '4 tbsp pesto (fresh from the chiller cabinet if possible)', '200ml carton 50% fat crème fraîche', 'handful basil leaves']","['Cook the pasta in boiling water in a large non-stick saucepan according to pack instructions. Meanwhile, slice the mushrooms and snip the bacon into bite-size pieces with scissors or a sharp knife.', 'Reserve a few drops of the cooking water in a cup or bowl, then drain the pasta and set aside. Fry the bacon and mushrooms in the same pan until golden, about 5 mins. Keep the heat high so the mushrooms fry in the bacon fat, rather than sweat.', 'Tip the pasta and reserved water back into the pan and stir over the heat for 1 min. Take the pan off the heat, spoon in the pesto and crème fraîche and most of the basil and stir to combine. Sprinkle with the remaining basil to serve.']","['bacon', 'penne', 'pasta', 'chestnut', 'mushrooms', 'pesto', 'basil']","{'Preparation': '5 mins', 'Cooking': '20 mins'}"
recipes,"Full of warming and nourishing ingredients, this creamy breakfast bowl can be ready in just 10 minutes",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/turmeric-smoothie-4a1d6e9.jpg,Easy,a56b12be-af38-46f5-a22e-16c0fd81dd05,Turmeric smoothie bowl,"['10cm/4in fresh turmeric, or 2 tsp ground turmeric', '3 tbsp coconut milk yogurt (we used Co Yo), or the cream skimmed from the top of canned coconut milk', '50g gluten-free oats', '1 tbsp cashew butter (or a handful of cashews)', '2 bananas, peeled and roughly chopped', '½ tsp ground cinnamon', '1 tbsp chia seeds or chopped nuts, to serve']","['Peel the turmeric root, if using, and grate. Put all ingredients in a blender with 600ml water and blend until smooth. Serve in a bowl with chia seeds or some chopped nuts sprinkled over.']","['yogurt', 'coconut', 'oats', 'cashew', 'turmeric', 'milk', 'cream', 'bananas', 'butter', 'cinnamon', 'cashews']","{'Preparation': '10 mins', 'Cooking': 'No Time'}"
recipes,"Get a whopping 4 of your 5-a-day with this superhealthy salad, why not make extra for your lunchbox too",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1201544_11-73656c5.jpg,Easy,5adb2f67-54b2-4e3a-bb19-e458c25ec07c,Butternut squash salad,"['1 butternut squash, peeled, deseeded and diced', '2 tsp olive oil', '50g wild and brown rice', '50g Puy lentils', '1 head broccoli, cut into florets', '50g dried cranberries', '25g pumpkin seeds', 'juice 1 lemon']","['Heat oven to 200C/180C fan/gas 6. Spread the squash over a large baking sheet, drizzle over the oil and bake for 30 mins or until tender.', 'Meanwhile, cook the rice and lentils in boiling salted water for 20 mins, adding the broccoli for the final 4 mins of cooking. Drain well, then stir in the cranberries and pumpkin seeds with some seasoning. Add the squash, pour over the lemon juice and serve.']","['olive', 'butternut', 'lemon', 'lentils', 'oil', 'rice', 'cut', 'juice', 'squash', 'cranberries', 'pumpkin', 'broccoli']","{'Preparation': '15 mins', 'Cooking': '50 mins'}"
recipes,"Low fat and low calorie, this fennel spaghetti is a healthy vegetarian meal for two. Make it as an easy midweek meal and garnish with parsley and parmesan",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/fennel-spaghetti-96b0208.jpg,Easy,87d7a75c-1e88-40e1-804c-ae161f7c135a,Fennel spaghetti,"['1 tbsp olive oil, plus extra for serving', '1 tsp fennel seeds', '2 small garlic cloves, 1 crushed, 1 thinly sliced', '1 lemon, zested and juiced', '1 fennel bulb, finely sliced, fronds reserved', '150g spaghetti', '½ pack flat-leaf parsley, chopped', 'shaved parmesan (or vegetarian alternative), to serve (optional)']","['Heat the oil in a frying pan over a medium heat and cook the fennel seeds until they pop. Sizzle the garlic for 1 min, then add the lemon zest and half the fennel slices. Cook for 10-12 mins or until the fennel has softened.', 'Meanwhile, bring a pan of salted water to the boil and cook the pasta for 1 min less than pack instructions. Use tongs to transfer the pasta to the frying pan along with a good splash of pasta water. Increase the heat to high and toss well. Stir through the remaining fennel slices, the parsley and lemon juice, season generously, then tip straight into two bowls to serve. Top with the fennel fronds, extra olive oil and parmesan shavings, if you like.']","['olive', 'garlic', 'lemon', 'fennel', 'parsley', 'oil', 'parmesan', 'spaghetti', 'serving', 'cloves']","{'Preparation': '15 mins', 'Cooking': '30 mins'}"
recipes,"Enjoy our crowd-pleasing pasta with sardines and gremolata. With added nutrients thanks to the sardines, it's a healthy dish that's low on calories and fat",https://images.immediate.co.uk/production/volatile/sites/30/2023/02/Sardine-tomato-pasta-with-gremolata-5a4d85b.jpg,Easy,95d2ae72-f49c-4154-8080-826efb6651f0,Sardine tomato pasta with gremolata,"['75g wholemeal spaghetti', '1⁄2 x 120g can sardines in oil', '½ tbsp capers, drained', '2 garlic cloves, crushed', '2 tomatoes, roughly chopped', '30g rocket', '½ lemon, zested', 'small handful of parsley, finely chopped']","['Cook the pasta following pack instructions in a large pan of boiling salted water. Heat 1 tbsp oil from the can of sardines in a non-stick frying pan over a medium heat and sizzle the capers and half the garlic for 1-2 mins until fragrant. Tip in the tomatoes and fry for 4-5 mins more until softened and bursting. Stir in the sardines and rocket, tossing a few times to break up the fish and wilt the leaves. Season.', 'For the gremolata, combine the lemon zest, parsley and remaining garlic in a small bowl, and season. Drain the pasta and top with the sardine sauce and gremolata.']","['spaghetti', 'sardines', 'oil', 'parsley', 'cloves', 'tomatoes', 'garlic', 'lemon', 'capers']","{'Preparation': '5 mins', 'Cooking': '15 mins'}"
recipes,Give this Tuscan tart a delicious twist by adding dark chocolate to the traditional custard filling and delicate sweet pastry,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/torta-del-nonna-b0cbe14.jpg,More effort,980a52cb-bf72-4e59-a383-00cab6b60435,Chocolate torta della nonna,"['280g plain flour', '175g cold unsalted butter, cut into cubes', '75g icing sugar, plus extra for dusting', '2 egg yolks, lightly beaten', '1l full-fat milk', '1 vanilla pod, split', '8 large egg yolks', '250g golden caster sugar', ""85g '00' flour"", '100g ricotta', 'zest 2 oranges', '200g bar dark chocolate, grated', '75g pine nuts']","['To make the pastry, put the flour, butter and icing sugar in a food processor and pulse until it resembles breadcrumbs. With the motor running, slowly add the egg yolks. If the mixture looks too dry, drizzle in 1-2 tbsp cold water. Tip it out onto your work surface and gently knead together. Flatten the pastry into a disc, wrap in cling film and chill for 20 mins.', 'Meanwhile, make the filling. Pour the milk into a saucepan. Scrape the vanilla seeds from the split pod into the milk and add the pod as well. Heat the milk over a medium heat until it just starts to bubble around the edges. Remove from the heat and leave to cool a little.', 'Beat the egg yolks, sugar and flour together with an electric whisk for 5-10 mins until pale and mousse-like. Remove the vanilla pod from the cooled milk and steadily pour over the beaten egg yolks, whisking constantly.', 'Pour the custard mixture into a clean saucepan. Heat over a medium-low heat, whisking all of the time. Cook the custard for 10 mins, still whisking, until it is very thick. Remove from the heat and push through a sieve into a wide dish. Cover the surface with cling film to prevent the custard from forming a skin. Set aside to cool while you prepare the pastry case.', 'Roll out the pastry between 2 pieces of baking parchment to line a 24cm loose bottomed, fluted tart tin. Cover with cling film and chill for 30 mins. Heat oven to 200C/180C fan/gas 6. Line the tart case with foil or baking parchment and fill with baking beans. Bake in the oven for 15 mins. Carefully remove the baking beans and foil, then return to the oven for 5-10 mins until the pastry is golden brown. Leave to cool in the tin on a wire rack while you finish the filling.', 'Reduce oven to 160C/140C fan/gas 3. Gently beat the custard with the ricotta, orange zest and grated chocolate until just combined, and spread evenly in the tart shell. Sprinkle over the pine nuts and bake for 35-40 mins – the filling will still be quite wobbly but it will firm up as it cools. Chill for at least 3 hrs, or overnight. Dust with icing sugar to serve.']","['icing', 'butter', 'milk', 'oranges', 'egg', 'cut', 'flour', 'split', 'yolks', 'ricotta', 'chocolate', 'vanilla', 'sugar']","{'Preparation': '40 mins', 'Cooking': '1 hr and 15 mins'}"
recipes,We've created a deliciously light version of this classic muffin that contains virtually no saturated fat,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-337557_11-11b58e1.jpg,Easy,7823d2a8-4442-4c1f-a60e-04dbe8824ea1,The ultimate makeover: Blueberry muffins,"['5 tbsp rapeseed oil', '225g self-raising flour', '115g wholemeal flour', '2 tsp baking powder', 'zest ½ lemon and 1 tsp juice', '85g golden caster sugar', '50g light muscovado sugar', '1 small very ripe banana with black skin (about 85g peeled weight)', '1 egg', '284ml pot buttermilk', '225g fresh blueberries']","['Heat oven to 200C/180C fan/gas 6. Use 1 tsp oil to lightly oil a 12-hole muffin tin (or use paper cases). Mix both flours with the baking powder and lemon zest. Reserve 1 tbsp caster sugar, then stir the rest into the flour with the muscovado.', 'Mash the banana well. In another bowl beat the egg, then stir in the banana, buttermilk and oil. Using a large metal spoon, very lightly stir into the flour mix, just to combine. Over-mixing will make the muffins tough. Toss in the blueberries and give just a few turns of the spoon to carefully stir them in without crushing.', 'Spoon the mixture into the tin – each hole should be very full. Bake for 20-25 mins until risen and golden.', 'Mix the reserved caster sugar with the lemon juice. When the muffins are done, remove from the oven, then brush with the sugar and lemon mixture while they are still hot. Gently loosen the edges of each muffin with a knife, then leave in the tin for 15 mins to cool a little as they’re very delicate while hot. Remove to a wire rack. Best eaten the day of making, but will keep for up to 2 days.']","['buttermilk', 'skin', 'oil', 'banana', 'egg', 'blueberries', 'lemon', 'sugar', 'juice', 'flour']","{'Preparation': '25 mins', 'Cooking': '25 mins'}"
recipes,"This filling soup is healthy and packed with the flavours of North Africa: harissa, ginger, lemon and coriander",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-997451_11-9888302.jpg,Easy,7c5b756f-247c-4c27-8241-30ad500e6177,Moroccan tomato & chickpea soup with couscous,"['75g couscous', '3 tbsp olive oil', '750ml low-sodium hot vegetable stock', '1 large onion, finely chopped', '1 carrot, chopped into small cubes', '4 garlic cloves, crushed', 'half a finger of ginger, peeled and finely chopped', '1-2 tbsp ras-el-hanout', '1 tbsp harissa paste, plus extra to serve', '400g tin chopped tomato', '400g tin  chickpea', 'juice ½  lemon', 'roughly chopped coriander, to serve']","['Tip the couscous into a bowl, season with salt and pepper and stir through 1 tbsp of the oil. Pour over enough hot stock just to cover and cover the bowl with cling film and set aside.', 'Heat the rest of the oil in a saucepan and cook the onion and carrot gently for 8 mins until softened. Add the garlic and ginger and cook for 2 mins more then stir in the ras el hanout and harissa and cook for another minute. Pour in the tomatoes and stock and give everything a good stir. Season, add the chickpeas and simmer everything gently for 20 mins until thickened slightly then squeeze over the lemon.', 'Uncover the couscous and fluff up with a fork. Spoon the soup into bowls, top each with a mound of couscous, scatter with coriander and serve with extra harissa for those who want it.']","['chickpea', 'olive', 'vegetable', 'paste', 'oil', 'cloves', 'lemon', 'carrot', 'tomato', 'ginger', 'couscous', 'stock', 'onion', 'garlic', 'coriander', 'juice']","{'Preparation': '20 mins', 'Cooking': '45 mins'}"
recipes,"Add a taste of the tropical to your breakfast with our easy vegan, mango and pineapple smoothie bowl",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tropical-smoothie-bowl-37e6a75.jpg,Easy,a11b80bf-b1bc-4b59-8f0f-f60a3238a600,Tropical smoothie bowl,"['1 small ripe mango, stoned, peeled and cut into chunks', '200g pineapple, peeled, cored and cut into chunks', '2 ripe bananas', '2 tbsp coconut yogurt (not coconut-flavoured yogurt)', '150ml coconut drinking milk', '2 passion fruits, halved, seeds scooped out', 'handful blueberries', '2 tbsp coconut flakes', 'a few mint leaves']","['Put the mango, pineapple, bananas, yogurt and coconut milk in a blender, and blitz until smooth and thick. Pour into two bowls and decorate with the passion fruit, blueberries, coconut flakes and mint leaves. Will keep in the fridge for 1 day. Add the toppings just before serving.']","['yogurt', 'coconut', 'mint', 'blueberries', 'milk', 'bananas', 'pineapple', 'mango', 'cut']","{'Preparation': '20 mins', 'Cooking': 'No Time'}"
recipes,"Get your day's vegetable quota all in one go. Great for feeding a group, or freeze portions",https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1069520_11-38d37ad.jpg,Easy,4d1f3f8e-7328-47af-ae94-5afe00850552,5-a-day tagine,"['4 carrots, cut into chunks', '4 small parsnips, or 3 large, cut into chunks', '3 red onions, cut into wedges', '2 red peppers, deseeded and cut into chunks', '2 tbsp olive oil', '1 tsp each ground cumin, paprika, cinnamon and mild chilli powder', '400g can chopped tomato', '2 small handfuls soft dried apricots', '2 tsp honey']","['Heat oven to 200C/fan 180C/gas 6. Scatter the veg over a couple of baking trays, drizzle with half the oil, season, then rub the oil over the veg with your hands to coat. Roast for 30 mins until tender and beginning to brown.', 'Meanwhile, fry the spices in the remaining oil for 1 min – they should sizzle and start to smell aromatic. Tip in the tomatoes, apricots, honey and a can of water. Simmer for 5 mins until the sauce is slightly reduced and the apricots plump, then stir in the veg and some seasoning. Serve with couscous or jacket potatoes.']","['olive', 'chilli', 'wedges', 'paprika', 'oil', 'cinnamon', 'cumin', 'cut', 'carrots', 'onions', 'apricots', 'peppers', 'parsnips', 'honey', 'tomato']","{'Preparation': '10 mins', 'Cooking': '35 mins'}"
recipes,Make this healthier – and maybe even tastier – version of beans on toast to achieve four of your five-a-day,https://images.immediate.co.uk/production/volatile/sites/30/2022/11/Sweet-potato-toasts-7cd74e0.jpg,Easy,1ef078f9-4659-4852-a34d-f22e29c70e4c,Sweet potato toasts with curried chickpeas,"['3 large sweet potatoes (about 350g), trimmed and thinly sliced lengthways into 12', 'rapeseed oil, for brushing (about 1 tsp)', '2 tbsp rapeseed oil', '150g celery, finely chopped ', '3 garlic cloves, finely grated', '2 tbsp mild curry powder', '1 tsp cumin seeds', '400g can chopped tomatoes', '2 tbsp tomato purée', '1½ tsp vegetable bouillon powder', '2 x 400g cans chickpeas, drained', '365g frozen spinach', '⅓ x 30g pack of coriander, chopped']","['Heat the oven to 200C/180C fan/gas 6. Brush the sweet potato slices with a little oil, arrange in a single layer on a baking tray, then bake for 20-25 mins. Check towards the end to make sure they are not catching – move around if the slices near the edges of the tray are browning faster than the ones in the middle.', 'For the chickpeas, heat the oil in a large pan over a medium heat and fry the celery for 5 mins, stirring frequently. Add the garlic, curry powder and cumin seeds, stir briefly, then tip in the tomatoes, tomato purée and bouillon. Stir in the chickpeas and frozen spinach, then cover and simmer for 15 mins. Stir in the coriander.', ""Divide half the chickpeas between six pieces of the sweet potato toast, and serve three toasts per person. Cool and chill the rest to eat another day. To serve, reheat the chickpeas in a pan over a low heat with a splash of water until piping hot. Briefly heat the sweet potato slices in a dry frying pan over a low heat, watching carefully so they don't burn. Will keep chilled for three days. This recipe is part of our free 7-day healthy diet plan. To access the full meal plan, click here.""]","['celery', 'vegetable', 'cumin', 'oil', 'cloves', 'potatoes', 'tomatoes', 'tomato', 'spinach', 'garlic', 'sweet', 'coriander', 'bouillon', 'curry', 'chickpeas']","{'Preparation': '15 mins', 'Cooking': '45 mins'}"
